node,abundance_file_1,n_uniprot_abundance_values_file_1,matched_uniprot_accessions_file_1,abundance_file_2,n_uniprot_abundance_values_file_2,matched_uniprot_accessions_file_2,abundance_file_3,n_uniprot_abundance_values_file_3,matched_uniprot_accessions_file_3,abundance_file_4,n_uniprot_abundance_values_file_4,matched_uniprot_accessions_file_4,abundance_file_5,n_uniprot_abundance_values_file_5,matched_uniprot_accessions_file_5,abundance_file_6,n_uniprot_abundance_values_file_6,matched_uniprot_accessions_file_6,abundance_file_7,n_uniprot_abundance_values_file_7,matched_uniprot_accessions_file_7,n_abundance_files_with_values,harmonized_abundance
AT3G13930,219.0,1,Q8RWN9,126.0,1.0,Q8RWN9,99.7,1.0,Q8RWN9,314.0,1.0,Q8RWN9,230.0,1.0,Q8RWN9,192.0,1.0,Q8RWN9,241.0,1.0,Q8RWN9,7,219.0
AT3G13940,8.27,1,Q9LVK6,20.4,1.0,Q9LVK6,2.12,1.0,Q9LVK6,12.2,1.0,Q9LVK6,12.8,1.0,Q9LVK6,,,,,,,5,12.2
AT3G13960,0.007,1,Q8L8A6,0.07,1.0,Q8L8A6,,,,,,,,,,,,,,,,2,0.038500000000000006
AT3G14010,20.0,1,Q94AM9,16.3,1.0,Q94AM9,27.3,1.0,Q94AM9,24.1,1.0,Q94AM9,32.7,1.0,Q94AM9,,,,,,,5,24.1
AT3G14050,0.016,1,Q9LVJ3,0.095,1.0,Q9LVJ3,,,,,,,0.769,1.0,Q9LVJ3,,,,,,,3,0.095
AT3G14067,224.0,1,Q9LVJ1,251.0,1.0,Q9LVJ1,109.0,1.0,Q9LVJ1,256.0,1.0,Q9LVJ1,282.0,1.0,Q9LVJ1,259.0,1.0,Q9LVJ1,333.0,1.0,Q9LVJ1,7,256.0
AT3G14080,14.3,1,Q8LFL8,4.11,1.0,Q8LFL8,5.39,1.0,Q8LFL8,27.9,1.0,Q8LFL8,6.77,1.0,Q8LFL8,,,,,,,5,6.77
AT3G14100,32.3,1,Q9LJH8,30.1,1.0,Q9LJH8,15.3,1.0,Q9LJH8,55.6,1.0,Q9LJH8,33.7,1.0,Q9LJH8,,,,,,,5,32.3
AT3G14110,88.5,1,Q940U6,5.82,1.0,Q940U6,80.1,1.0,Q940U6,148.0,1.0,Q940U6,93.7,1.0,Q940U6,,,,,,,5,88.5
AT3G14160,1.05,1,Q9LJH2,,,,,,,2.34,1.0,Q9LJH2,1.26,1.0,Q9LJH2,,,,,,,3,1.26
AT3G14172,0.839,1,F4JFS3,,,,1.35,1.0,F4JFS3,1.08,1.0,F4JFS3,,,,,,,,,,3,1.08
AT3G14180,2.9,1,Q9LJG8,4.85,1.0,Q9LJG8,1.96,1.0,Q9LJG8,4.05,1.0,Q9LJG8,6.44,1.0,Q9LJG8,,,,,,,5,4.05
AT3G14210,342.0,1,Q9LJG3,228.0,1.0,Q9LJG3,472.0,1.0,Q9LJG3,427.0,1.0,Q9LJG3,234.0,1.0,Q9LJG3,,,,,,,5,342.0
AT3G14220,73.3,1,Q9LJP2,19.5,1.0,Q9LJP2,8.76,1.0,Q9LJP2,155.0,1.0,Q9LJP2,4.87,1.0,Q9LJP2,,,,,,,5,19.5
AT3G14240,4.02,1,Q9LUM3,2.08,1.0,Q9LUM3,1.39,1.0,Q9LUM3,7.38,1.0,Q9LUM3,18.4,1.0,Q9LUM3,,,,,,,5,4.02
AT3G14290,221.0,1,Q42134,168.0,1.0,Q42134,168.0,1.0,Q42134,340.0,1.0,Q42134,154.0,1.0,Q42134,28.1,1.0,Q42134,31.9,1.0,Q42134,7,168.0
AT3G14310,462.0,1,O49006,161.0,1.0,O49006,102.0,1.0,O49006,794.0,1.0,O49006,103.0,1.0,O49006,315.0,1.0,O49006,409.0,1.0,O49006,7,315.0
AT3G14350,17.6,1,Q9LUL4,11.9,1.0,Q9LUL4,22.9,1.0,Q9LUL4,22.9,1.0,Q9LUL4,2.8,1.0,Q9LUL4,,,,,,,5,17.6
AT3G14390,93.1,1,Q949X7,32.2,1.0,Q949X7,19.6,1.0,Q949X7,189.0,1.0,Q949X7,37.3,1.0,Q949X7,,,,,,,5,37.3
AT3G14400,0.042,1,Q9FPS2,0.391,1.0,Q9FPS2,,,,,,,,,,,,,,,,2,0.2165
AT3G14410,1.85,1,Q94EI9,1.27,1.0,Q94EI9,,,,3.73,1.0,Q94EI9,7.35,1.0,Q94EI9,,,,,,,4,2.79
AT3G14415,771.0,1,Q9LRS0,106.0,1.0,Q9LRS0,1404.0,1.0,Q9LRS0,451.0,1.0,Q9LRS0,234.0,1.0,Q9LRS0,948.0,1.0,Q9LRS0,1147.0,1.0,Q9LRS0,7,771.0
AT3G14420,1083.0,1,Q9LRR9,112.0,1.0,Q9LRR9,2287.0,1.0,Q9LRR9,416.0,1.0,Q9LRR9,330.0,1.0,Q9LRR9,1771.0,1.0,Q9LRR9,1394.0,1.0,Q9LRR9,7,1083.0
AT3G14440,0.185,1,Q9LRR7,,,,0.679,1.0,Q9LRR7,,,,0.532,1.0,Q9LRR7,,,,,,,3,0.532
AT3G14470,0.055,1,Q9LRR4,0.493,1.0,Q9LRR4,,,,,,,0.31,1.0,Q9LRR4,,,,,,,3,0.31
AT3G14580,0.041,1,Q9LUD6,0.381,1.0,Q9LUD6,,,,,,,,,,,,,,,,2,0.211
AT3G14600,266.0,1,Q9LUD4,194.0,1.0,Q9LUD4,205.0,1.0,Q9LUD4,425.0,1.0,Q9LUD4,253.0,1.0,Q9LUD4,,,,,,,5,253.0
AT3G14720,0.226,1,Q9LUC3,0.013,1.0,Q9LUC3,,,,0.496,1.0,Q9LUC3,0.484,1.0,Q9LUC3,,,,,,,4,0.355
AT3G14760,0.138,1,Q9LH80,1.06,1.0,Q9LH80,,,,,,,3.03,1.0,Q9LH80,,,,,,,3,1.06
AT3G14790,51.4,1,Q9LH76,21.5,1.0,Q9LH76,50.4,1.0,Q9LH76,79.5,1.0,Q9LH76,38.9,1.0,Q9LH76,,,,,,,5,50.4
AT3G14810,0.22,1,Q9LH74,0.3,1.0,Q9LH74,,,,0.403,1.0,Q9LH74,1.05,1.0,Q9LH74,,,,,,,4,0.35150000000000003
AT3G14840,33.0,1,C0LGN2,16.1,1.0,C0LGN2,20.4,1.0,C0LGN2,57.4,1.0,C0LGN2,41.3,1.0,C0LGN2,,,,,,,5,33.0
AT3G14850,7.63,1,F4IWA8,0.65,1.0,F4IWA8,0.774,1.0,F4IWA8,16.4,1.0,F4IWA8,8.04,1.0,F4IWA8,,,,,,,5,7.63
AT3G14890,11.4,1,Q84JE8,71.5,1.0,Q84JE8,5.76,1.0,Q84JE8,4.47,1.0,Q84JE8,30.1,1.0,Q84JE8,,,,,,,5,11.4
AT3G14930,141.0,1,Q93ZB6,9.77,1.0,Q93ZB6,82.2,1.0,Q93ZB6,190.0,1.0,Q93ZB6,59.2,1.0,Q93ZB6,239.0,1.0,Q93ZB6,149.0,1.0,Q93ZB6,7,141.0
AT3G14940,189.0,1,Q84VW9,184.0,1.0,Q84VW9,174.0,1.0,Q84VW9,266.0,1.0,Q84VW9,83.0,1.0,Q84VW9,22.6,1.0,Q84VW9,25.5,1.0,Q84VW9,7,174.0
AT3G14980,7e-05,1,F4IXE7,,,,0.0003,1.0,F4IXE7,,,,,,,,,,,,,2,0.000185
AT3G14990,923.0,1,Q9FPF0,1721.0,1.0,Q9FPF0,1206.0,1.0,Q9FPF0,736.0,1.0,Q9FPF0,690.0,1.0,Q9FPF0,456.0,1.0,Q9FPF0,511.0,1.0,Q9FPF0,7,736.0
AT3G15000,56.3,1,Q9LKA5,88.9,1.0,Q9LKA5,35.5,1.0,Q9LKA5,82.2,1.0,Q9LKA5,103.0,1.0,Q9LKA5,,,,,,,5,82.2
AT3G15010,21.9,1,Q9LKA4,17.5,1.0,Q9LKA4,40.2,1.0,Q9LKA4,19.6,1.0,Q9LKA4,67.1,1.0,Q9LKA4,,,,,,,5,21.9
AT3G15020,557.0,1,Q9LKA3,867.0,1.0,Q9LKA3,760.0,1.0,Q9LKA3,582.0,1.0,Q9LKA3,394.0,1.0,Q9LKA3,,,,,,,5,582.0
AT3G15040,7.11,1,Q9LKA1,18.7,1.0,Q9LKA1,13.3,1.0,Q9LKA1,3.5,1.0,Q9LKA1,,,,,,,,,,4,10.205
AT3G15090,52.1,1,Q9LK96,134.0,1.0,Q9LK96,45.1,1.0,Q9LK96,54.8,1.0,Q9LK96,169.0,1.0,Q9LK96,,,,,,,5,54.8
AT3G15095,0.018,1,Q9LIM5,0.132,1.0,Q9LIM5,,,,,,,0.534,1.0,Q9LIM5,,,,,,,3,0.132
AT3G15150,0.094,1,Q8GYH7,0.756,1.0,Q8GYH7,,,,,,,1.66,1.0,Q8GYH7,,,,,,,3,0.756
AT3G15190,63.0,1,Q9ASV6,70.8,1.0,Q9ASV6,145.0,1.0,Q9ASV6,36.0,1.0,Q9ASV6,88.5,1.0,Q9ASV6,,,,,,,5,70.8
AT3G15210,0.388,1,O80340,0.264,1.0,O80340,,,,0.81,1.0,O80340,,,,,,,,,,3,0.388
AT3G15220,2.76,1,Q9LDN6,6.52,1.0,Q9LDN6,0.441,1.0,Q9LDN6,4.33,1.0,Q9LDN6,2.21,1.0,Q9LDN6,,,,,,,5,2.76
AT3G15270,0.004,1,Q9S758,0.035,1.0,Q9S758,,,,,,,,,,,,,,,,2,0.019500000000000003
AT3G15280,11.8,1,Q9LDN8,57.7,1.0,Q9LDN8,11.9,1.0,Q9LDN8,5.23,1.0,Q9LDN8,20.6,1.0,Q9LDN8,,,,,,,5,11.9
AT3G15300,1.13,1,Q9LDZ1,7.75,1.0,Q9LDZ1,1.13,1.0,Q9LDZ1,,,,,,,,,,,,,3,1.13
AT3G15356,323.0,1,Q9LJR2,25.7,1.0,Q9LJR2,65.2,1.0,Q9LJR2,513.0,1.0,Q9LJR2,29.9,1.0,Q9LJR2,407.0,1.0,Q9LJR2,451.0,1.0,Q9LJR2,7,323.0
AT3G15360,262.0,1,Q9SEU6,380.0,1.0,Q9SEU6,272.0,1.0,Q9SEU6,225.0,1.0,Q9SEU6,60.7,1.0,Q9SEU6,162.0,1.0,Q9SEU6,390.0,1.0,Q9SEU6,7,262.0
AT3G15420,2.84,1,Q9LDR3,5.21,1.0,Q9LDR3,,,,5.14,1.0,Q9LDR3,,,,,,,,,,3,5.14
AT3G15450,11.8,1,Q9LE80,11.6,1.0,Q9LE80,37.0,1.0,Q9LE80,,,,91.2,1.0,Q9LE80,,,,,,,4,24.4
AT3G15460,2.39,1,Q9LE16,3.03,1.0,Q9LE16,,,,4.61,1.0,Q9LE16,2.49,1.0,Q9LE16,,,,,,,4,2.76
AT3G15510,0.001,1,Q9LD44,0.012,1.0,Q9LD44,,,,,,,,,,,,,,,,2,0.006500000000000001
AT3G15520,67.9,1,P82869,13.5,1.0,P82869,41.5,1.0,P82869,85.6,1.0,P82869,75.6,1.0,P82869,74.6,1.0,P82869,116.0,1.0,P82869,7,74.6
AT3G15540,0.018,1,O24409,0.169,1.0,O24409,,,,,,,,,,,,,,,,2,0.0935
AT3G15580,3.61,1,Q9LRP7,,,,,,,8.13,1.0,Q9LRP7,,,,,,,,,,2,5.87
AT3G15610,36.4,1,Q9LW17,14.4,1.0,Q9LW17,14.7,1.0,Q9LW17,69.3,1.0,Q9LW17,8.08,1.0,Q9LW17,,,,,,,5,14.7
AT3G15640,229.0,1,Q9LW15,429.0,1.0,Q9LW15,178.0,1.0,Q9LW15,304.0,1.0,Q9LW15,72.2,1.0,Q9LW15,,,,,,,5,229.0
AT3G15660,75.2,1,Q8LBK6,63.7,1.0,Q8LBK6,43.4,1.0,Q8LBK6,126.0,1.0,Q8LBK6,108.0,1.0,Q8LBK6,,,,,,,5,75.2
AT3G15670,46.2,1,Q9LW12,0.669,1.0,Q9LW12,115.0,1.0,Q9LW12,0.215,1.0,Q9LW12,1892.0,1.0,Q9LW12,,,,,,,5,46.2
AT3G15710,0.96,1,Q9LW08,0.587,1.0,Q9LW08,0.786,1.0,Q9LW08,1.35,1.0,Q9LW08,10.8,1.0,Q9LW08,,,,,,,5,0.96
AT3G15730,563.0,1,Q38882,617.0,1.0,Q38882,298.0,1.0,Q38882,821.0,1.0,Q38882,901.0,1.0,Q38882,251.0,1.0,Q38882,272.0,1.0,Q38882,7,563.0
AT3G15760,0.062,1,Q9LW03,0.579,1.0,Q9LW03,,,,,,,,,,,,,,,,2,0.3205
AT3G15790,68.1,1,Q9LW00,247.0,1.0,Q9LW00,75.6,1.0,Q9LW00,48.2,1.0,Q9LW00,17.3,1.0,Q9LW00,,,,,,,5,68.1
AT3G15800,0.2,1,F4J030,1.75,1.0,F4J030,,,,,,,1.53,1.0,F4J030,,,,,,,3,1.53
AT3G15820,0.741,1,Q9LVZ7,0.354,1.0,Q9LVZ7,0.236,1.0,Q9LVZ7,1.35,1.0,Q9LVZ7,5.09,1.0,Q9LVZ7,,,,,,,5,0.741
AT3G15840,62.6,1,Q9LVZ5,5.47,1.0,Q9LVZ5,184.0,1.0,Q9LVZ5,14.2,1.0,Q9LVZ5,15.5,1.0,Q9LVZ5,21.2,1.0,Q9LVZ5,51.6,1.0,Q9LVZ5,7,21.2
AT3G15880,15.8,1,Q27GK7,13.1,1.0,Q27GK7,9.1,1.0,Q27GK7,26.6,1.0,Q27GK7,21.1,1.0,Q27GK7,,,,,,,5,15.8
AT3G15950,1240.0,1,Q9LSB4,1053.0,1.0,Q9LSB4,716.0,1.0,Q9LSB4,2054.0,1.0,Q9LSB4,679.0,1.0,Q9LSB4,101.0,1.0,Q9LSB4,98.1,1.0,Q9LSB4,7,716.0
AT3G15970,31.8,1,Q9LW88,190.0,1.0,Q9LW88,11.4,1.0,Q9LW88,18.6,1.0,Q9LW88,26.6,1.0,Q9LW88,,,,,,,5,26.6
AT3G16050,44.1,1,Q9ZNR6,81.5,1.0,Q9ZNR6,20.2,1.0,Q9ZNR6,65.0,1.0,Q9ZNR6,137.0,1.0,Q9ZNR6,,,,,,,5,65.0
AT3G16080,144.0,1,Q8LEM8,120.0,1.0,Q8LEM8,138.0,1.0,Q8LEM8,211.0,1.0,Q8LEM8,,,,,,,,,,4,141.0
AT3G16090,2.02,1,Q9LW77,0.387,1.0,Q9LW77,0.234,1.0,Q9LW77,4.3,1.0,Q9LW77,0.714,1.0,Q9LW77,,,,,,,5,0.714
AT3G16120,0.129,1,Q9LW74,1.21,1.0,Q9LW74,,,,,,,,,,,,,,,,2,0.6695
AT3G16140,256.0,1,Q9SUI7,403.0,1.0,Q9SUI7,308.0,1.0,Q9SUI7,157.0,1.0,Q9SUI7,53.5,1.0,Q9SUI7,507.0,1.0,Q9SUI7,210.0,1.0,Q9SUI7,7,256.0
AT3G16170,12.9,1,Q8H151,20.3,1.0,Q8H151,2.74,1.0,Q8H151,21.5,1.0,Q8H151,57.2,1.0,Q8H151,,,,,,,5,20.3
AT3G16180,1.19,1,Q8LPL2,0.132,1.0,Q8LPL2,,,,2.62,1.0,Q8LPL2,0.848,1.0,Q8LPL2,,,,,,,4,1.019
AT3G16200,3.08,1,Q9LU25,3.34,1.0,Q9LU25,0.615,1.0,Q9LU25,5.67,1.0,Q9LU25,4.48,1.0,Q9LU25,,,,,,,5,3.34
AT3G16230,7.85,1,F4J1H2,1.26,1.0,F4J1H2,0.422,1.0,F4J1H2,17.0,1.0,F4J1H2,4.53,1.0,F4J1H2,,,,,,,5,4.53
AT3G16240,451.0,1,Q41951,114.0,1.0,Q41951,1276.0,1.0,Q41951,169.0,1.0,Q41951,2866.0,1.0,Q41951,,,,,,,5,451.0
AT3G16250,3.97,1,Q9LU21,9.49,1.0,Q9LU21,7.53,1.0,Q9LU21,2.06,1.0,Q9LU21,4.28,1.0,Q9LU21,,,,,,,5,4.28
AT3G16270,17.5,1,Q9C5H4,16.7,1.0,Q9C5H4,6.02,1.0,Q9C5H4,31.4,1.0,Q9C5H4,20.4,1.0,Q9C5H4,,,,,,,5,17.5
AT3G16310,13.7,1,O04326,42.3,1.0,O04326,13.2,1.0,O04326,11.5,1.0,O04326,66.0,1.0,O04326,,,,,,,5,13.7
AT3G16340,8.94,1,Q94A18,2.89,1.0,Q94A18,12.7,1.0,Q94A18,11.7,1.0,Q94A18,1.96,1.0,Q94A18,,,,,,,5,8.94
AT3G16370,21.5,1,Q9LU14,4.32,1.0,Q9LU14,23.2,1.0,Q9LU14,31.0,1.0,Q9LU14,125.0,1.0,Q9LU14,,,,,,,5,23.2
AT3G16400,448.0,1,Q9SDM9,345.0,1.0,Q9SDM9,200.0,1.0,Q9SDM9,802.0,1.0,Q9SDM9,116.0,1.0,Q9SDM9,,,,,,,5,345.0
AT3G16410,281.0,1,O04316,162.0,1.0,O04316,107.0,1.0,O04316,529.0,1.0,O04316,10.1,1.0,O04316,,,,,,,5,162.0
AT3G16420,2763.0,1,O04314,4021.0,1.0,O04314,3699.0,1.0,O04314,2719.0,1.0,O04314,946.0,1.0,O04314,759.0,1.0,O04314,734.0,1.0,O04314,7,2719.0
AT3G16430,405.0,1,O04313,265.0,1.0,O04313,300.0,1.0,O04313,666.0,1.0,O04313,18.8,1.0,O04313,,,,,,,5,300.0
AT3G16450,890.0,1,O04311,1198.0,1.0,O04311,1016.0,1.0,O04311,935.0,1.0,O04311,202.0,1.0,O04311,327.0,1.0,O04311,512.0,1.0,O04311,7,890.0
AT3G16460,1073.0,1,O04310,1796.0,1.0,O04310,983.0,1.0,O04310,1235.0,1.0,O04310,387.0,1.0,O04310,331.0,1.0,O04310,430.0,1.0,O04310,7,983.0
AT3G16470,526.0,1,O04309,714.0,1.0,O04309,710.0,1.0,O04309,449.0,1.0,O04309,590.0,1.0,O04309,242.0,1.0,O04309,389.0,1.0,O04309,7,526.0
AT3G16480,202.0,1,O04308,171.0,1.0,O04308,129.0,1.0,O04308,335.0,1.0,O04308,79.7,1.0,O04308,,,,,,,5,171.0
AT3G16510,0.065,1,Q9LK74,0.611,1.0,Q9LK74,,,,,,,,,,,,,,,,2,0.33799999999999997
AT3G16530,331.0,1,Q9LK72,32.6,1.0,Q9LK72,41.1,1.0,Q9LK72,628.0,1.0,Q9LK72,18.8,1.0,Q9LK72,202.0,1.0,Q9LK72,231.0,1.0,Q9LK72,7,202.0
AT3G16560,0.038,1,Q9LUS8,,,,0.143,1.0,Q9LUS8,,,,,,,,,,,,,2,0.0905
AT3G16580,0.032,1,Q9LUS6,0.298,1.0,Q9LUS6,,,,,,,,,,,,,,,,2,0.16499999999999998
AT3G16620,3.57,1,Q9LUS2,15.0,1.0,Q9LUS2,0.533,1.0,Q9LUS2,3.88,1.0,Q9LUS2,12.8,1.0,Q9LUS2,,,,,,,5,3.88
AT3G16630,7.98,1,Q940B8,16.4,1.0,Q940B8,2.68,1.0,Q940B8,12.1,1.0,Q940B8,20.0,1.0,Q940B8,,,,,,,5,12.1
AT3G16640,798.0,1,P31265,2032.0,1.0,P31265,553.0,1.0,P31265,759.0,1.0,P31265,1494.0,1.0,P31265,268.0,1.0,P31265,671.0,1.0,P31265,7,759.0
AT3G16650,1.9,1,Q39190,3.05,1.0,Q39190,0.176,1.0,Q39190,3.44,1.0,Q39190,,,,,,,,,,4,2.4749999999999996
AT3G16670,1.42,1,Q9LUR6,13.3,1.0,Q9LUR6,,,,,,,,,,,,,,,,2,7.36
AT3G16770,0.093,1,P42736,0.869,1.0,P42736,,,,,,,,,,,,,,,,2,0.481
AT3G16780,254.0,1,Q9LUQ6,294.0,1.0,Q9LUQ6,227.0,1.0,Q9LUQ6,333.0,1.0,Q9LUQ6,1723.0,1.0,Q9LUQ6,,,,,,,5,294.0
AT3G16800,0.056,1,Q9LRZ4,,,,,,,0.085,1.0,Q9LRZ4,2.19,1.0,Q9LRZ4,,,,,,,3,0.085
AT3G16830,18.4,1,Q9LRZ0,13.1,1.0,Q9LRZ0,16.6,1.0,Q9LRZ0,26.3,1.0,Q9LRZ0,107.0,1.0,Q9LRZ0,,,,,,,5,18.4
AT3G16840,2.43,1,Q93Y39,5.47,1.0,Q93Y39,0.828,1.0,Q93Y39,3.34,1.0,Q93Y39,17.1,1.0,Q93Y39,,,,,,,5,3.34
AT3G16857,4.68,1,Q940D0,25.9,1.0,Q940D0,1.71,1.0,Q940D0,3.24,1.0,Q940D0,1.09,1.0,Q940D0,,,,,,,5,3.24
AT3G16950,89.5,1,A8MS68,56.1,1.0,A8MS68,80.1,1.0,A8MS68,131.0,1.0,A8MS68,167.0,1.0,A8MS68,13.6,1.0,A8MS68,13.5,1.0,A8MS68,7,80.1
AT3G16980,8.33,1,Q6NLH0,30.7,1.0,Q6NLH0,7.98,1.0,Q6NLH0,3.92,1.0,Q6NLH0,144.0,1.0,Q6NLH0,,,,,,,5,8.33
AT3G17000,0.785,1,Q9LSP7,3.84,1.0,Q9LSP7,,,,0.788,1.0,Q9LSP7,3.06,1.0,Q9LSP7,,,,,,,4,1.924
AT3G17020,500.0,1,Q9LSP5,661.0,1.0,Q9LSP5,265.0,1.0,Q9LSP5,795.0,1.0,Q9LSP5,617.0,1.0,Q9LSP5,,,,,,,5,617.0
AT3G17060,0.802,1,Q9LSP1,,,,3.0,1.0,Q9LSP1,,,,,,,,,,,,,2,1.901
AT3G17090,2.32,1,Q0V7V2,1.0,1.0,Q0V7V2,,,,4.99,1.0,Q0V7V2,,,,,,,,,,3,2.32
AT3G17170,7.3,1,Q948R9,29.4,1.0,Q948R9,2.59,1.0,Q948R9,7.32,1.0,Q948R9,27.0,1.0,Q948R9,,,,,,,5,7.32
AT3G17205,2.88,1,Q8RWB8,5.87,1.0,Q8RWB8,1.47,1.0,Q8RWB8,3.79,1.0,Q8RWB8,21.3,1.0,Q8RWB8,,,,,,,5,3.79
AT3G17210,350.0,1,Q9LUV2,1394.0,1.0,Q9LUV2,237.0,1.0,Q9LUV2,302.0,1.0,Q9LUV2,435.0,1.0,Q9LUV2,,,,,,,5,350.0
AT3G17220,0.027,1,Q9LUV1,0.255,1.0,Q9LUV1,,,,,,,,,,,,,,,,2,0.14100000000000001
AT3G17240,397.0,1,Q9M5K2,366.0,1.0,Q9M5K2,319.0,1.0,Q9M5K2,557.0,1.0,Q9M5K2,704.0,1.0,Q9M5K2,109.0,1.0,Q9M5K2,115.0,1.0,Q9M5K2,7,366.0
AT3G17310,0.398,1,Q8H1E8,3.59,1.0,Q8H1E8,,,,,,,1.73,1.0,Q8H1E8,,,,,,,3,1.73
AT3G17390,908.0,1,Q9LUT2,1733.0,1.0,Q9LUT2,567.0,1.0,Q9LUT2,1236.0,1.0,Q9LUT2,1018.0,1.0,Q9LUT2,67.2,1.0,Q9LUT2,89.6,1.0,Q9LUT2,7,908.0
AT3G17410,44.3,1,Q9LUT0,26.2,1.0,Q9LUT0,74.6,1.0,Q9LUT0,48.3,1.0,Q9LUT0,18.9,1.0,Q9LUT0,,,,,,,5,44.3
AT3G17420,8.19,1,Q9LRP3,17.3,1.0,Q9LRP3,3.25,1.0,Q9LRP3,12.2,1.0,Q9LRP3,4.37,1.0,Q9LRP3,,,,,,,5,8.19
AT3G17440,36.2,1,Q9LRP1,7.59,1.0,Q9LRP1,57.8,1.0,Q9LRP1,44.6,1.0,Q9LRP1,18.8,1.0,Q9LRP1,,,,,,,5,36.2
AT3G17465,28.0,1,Q9LRN8,8.34,1.0,Q9LRN8,13.7,1.0,Q9LRN8,50.8,1.0,Q9LRN8,103.0,1.0,Q9LRN8,,,,,,,5,28.0
AT3G17490,0.038,1,Q9LUP8,0.305,1.0,Q9LUP8,,,,,,,0.684,1.0,Q9LUP8,,,,,,,3,0.305
AT3G17510,0.076,1,Q8RWC9,0.714,1.0,Q8RWC9,,,,,,,,,,,,,,,,2,0.39499999999999996
AT3G17520,18.5,1,F4J573,5.33,1.0,F4J573,46.3,1.0,F4J573,3.04,1.0,F4J573,510.0,1.0,F4J573,,,,,,,5,18.5
AT3G17540,0.007,1,Q9LUP4,,,,,,,,,,0.896,1.0,Q9LUP4,,,,,,,2,0.4515
AT3G17600,0.045,1,Q8H174,0.422,1.0,Q8H174,,,,,,,,,,,,,,,,2,0.23349999999999999
AT3G17609,2.37,1,Q8W191,2.32,1.0,Q8W191,7.34,1.0,Q8W191,,,,19.6,1.0,Q8W191,,,,,,,4,4.855
AT3G17620,0.012,1,Q9LUN5,0.109,1.0,Q9LUN5,,,,,,,,,,,,,,,,2,0.0605
AT3G17630,0.363,1,Q9LUN4,,,,1.3,1.0,Q9LUN4,,,,1.85,1.0,Q9LUN4,,,,,,,3,1.3
AT3G17650,1.77,1,Q9LUN2,10.6,1.0,Q9LUN2,1.46,1.0,Q9LUN2,0.531,1.0,Q9LUN2,1.49,1.0,Q9LUN2,,,,,,,5,1.49
AT3G17690,0.057,1,Q9LDR2,0.195,1.0,Q9LDR2,,,,,,,4.38,1.0,Q9LDR2,,,,,,,3,0.195
AT3G17700,0.006,1,Q9LD37,0.053,1.0,Q9LD37,,,,,,,,,,,,,,,,2,0.0295
AT3G17740,2.86,1,Q9LSH4,26.0,1.0,Q9LSH4,0.204,1.0,Q9LSH4,,,,2.99,1.0,Q9LSH4,,,,,,,4,2.925
AT3G17810,217.0,1,Q9LVI9,78.3,1.0,Q9LVI9,58.7,1.0,Q9LVI9,430.0,1.0,Q9LVI9,207.0,1.0,Q9LVI9,,,,,,,5,207.0
AT3G17820,417.0,1,Q9LVI8,362.0,1.0,Q9LVI8,117.0,1.0,Q9LVI8,773.0,1.0,Q9LVI8,319.0,1.0,Q9LVI8,,,,,,,5,362.0
AT3G17840,15.1,1,Q9LVI6,14.1,1.0,Q9LVI6,16.5,1.0,Q9LVI6,19.5,1.0,Q9LVI6,70.5,1.0,Q9LVI6,,,,,,,5,16.5
AT3G17850,5.8,1,F4J6F6,10.2,1.0,F4J6F6,3.69,1.0,F4J6F6,8.09,1.0,F4J6F6,15.2,1.0,F4J6F6,,,,,,,5,8.09
AT3G17970,17.7,1,Q9LVH5,25.7,1.0,Q9LVH5,10.3,1.0,Q9LVH5,26.0,1.0,Q9LVH5,74.5,1.0,Q9LVH5,,,,,,,5,25.7
AT3G17980,0.016,1,Q9LVH4,0.146,1.0,Q9LVH4,,,,,,,,,,,,,,,,2,0.08099999999999999
AT3G18000,57.2,1,Q9FR44,61.3,1.0,Q9FR44,25.8,1.0,Q9FR44,96.3,1.0,Q9FR44,117.0,1.0,Q9FR44,,,,,,,5,61.3
AT3G18010,0.065,1,Q6X7K0,0.235,1.0,Q6X7K0,0.121,1.0,Q6X7K0,,,,0.891,1.0,Q6X7K0,,,,,,,4,0.178
AT3G18035,64.3,1,Q9LSK7,85.8,1.0,Q9LSK7,41.5,1.0,Q9LSK7,80.9,1.0,Q9LSK7,324.0,1.0,Q9LSK7,45.9,1.0,Q9LSK7,18.4,1.0,Q9LSK7,7,64.3
AT3G18060,106.0,1,Q9LV35,139.0,1.0,Q9LV35,25.5,1.0,Q9LV35,183.0,1.0,Q9LV35,97.0,1.0,Q9LV35,13.5,1.0,Q9LV35,11.0,1.0,Q9LV35,7,97.0
AT3G18130,138.0,1,Q9LV28,127.0,1.0,Q9LV28,66.0,1.0,Q9LV28,231.0,1.0,Q9LV28,98.3,1.0,Q9LV28,18.5,1.0,Q9LV28,23.6,1.0,Q9LV28,7,98.3
AT3G18140,4.97,1,Q9LV27,0.404,1.0,Q9LV27,,,,11.0,1.0,Q9LV27,1.83,1.0,Q9LV27,,,,,,,4,3.4
AT3G18160,0.84,1,Q8LDG7,1.15,1.0,Q8LDG7,,,,1.59,1.0,Q8LDG7,1.17,1.0,Q8LDG7,,,,,,,4,1.16
AT3G18165,11.2,1,Q949S9,28.1,1.0,Q949S9,5.14,1.0,Q949S9,14.8,1.0,Q949S9,29.3,1.0,Q949S9,,,,,,,5,14.8
